cluster_id,city_name,ds,order_count,centroid_lat,centroid_lon,unique_aois,unique_types,earliest_receipt,latest_receipt,assigned_courier,assignment_dist_km
1091,Hangzhou,327,1,30.317455028576962,120.99526684594896,1,1,1900-03-27 09:30:00,1900-03-27 09:30:00,2b05c8671f943d1bc1fc6e55b4b0631b,22.5367
1055,Hangzhou,327,1,30.339665850872592,120.94896880481356,1,1,1900-03-27 09:31:00,1900-03-27 09:31:00,68272b63cd14f5aa2123eae6a1f377b5,27.614
1232,Hangzhou,327,1,30.256692873156226,121.12444974491548,1,1,1900-03-27 09:32:00,1900-03-27 09:32:00,8f2cb5c32b74757a47b0de756720d5b3,8.4488
765,Hangzhou,327,12,30.266611985366463,121.30486378041087,11,2,1900-03-27 09:35:00,1900-03-27 09:40:00,2e13815666efbaa97707aed557c8463f,4.9151
777,Hangzhou,327,4,29.940510377894494,119.50920967781646,3,2,1900-03-27 09:51:00,1900-03-27 09:59:00,3fc88094ee11ab4e1da52e83d618df8f,83.0686
1268,Hangzhou,327,2,29.940262410228925,119.5425458908909,1,1,1900-03-27 09:52:00,1900-03-27 10:00:00,3d786c21e492b0ef052b54aa9966310a,79.9407
733,Hangzhou,327,87,29.98125255847372,120.60577933089402,60,6,1900-03-27 10:03:00,1900-03-27 13:07:00,f06958587f97db386422b0220a549309,3.5914
811,Hangzhou,327,1,29.908927932894272,120.44647935421222,1,1,1900-03-27 10:07:00,1900-03-27 10:07:00,021bc781d58bc94308ddce4208276278,14.8509
724,Hangzhou,327,75,30.0837527285557,120.25836496711901,41,5,1900-03-27 10:08:00,1900-03-27 14:27:00,976ecc84bd7f3c71f96f52c8911ee83e,9.2164
1067,Hangzhou,327,1,29.902591282410015,120.29359398343719,1,1,1900-03-27 10:08:00,1900-03-27 10:08:00,34c53f4360835fc06be3decbc0d6e490,22.2933
807,Hangzhou,327,8,30.10998310824257,120.26583471403316,1,1,1900-03-27 10:09:00,1900-03-27 10:10:00,4b0c6c8baa37fa2819d565b06654b428,8.5226
731,Hangzhou,327,24,30.086891177462373,120.34156590710326,12,3,1900-03-27 10:10:00,1900-03-27 13:48:00,34c53f4360835fc06be3decbc0d6e490,1.5285
766,Hangzhou,327,8,29.943693317437432,120.56884004421646,7,3,1900-03-27 10:10:00,1900-03-27 10:13:00,3fd48d7dda2eadb53a5d78a21b8a6438,2.4444
1011,Hangzhou,327,1,29.986983747828962,120.48375982979657,1,1,1900-03-27 10:10:00,1900-03-27 10:10:00,43ace943ea0472e82f2d00794bd0ed9e,11.2452
1033,Hangzhou,327,1,29.93671701972836,120.55629883909853,1,1,1900-03-27 10:11:00,1900-03-27 10:11:00,021bc781d58bc94308ddce4208276278,3.8523
1251,Hangzhou,327,1,29.9637901602872,120.56336825628178,1,1,1900-03-27 10:11:00,1900-03-27 10:11:00,43ace943ea0472e82f2d00794bd0ed9e,3.1785
1111,Hangzhou,327,1,29.887482052984293,120.48187071622775,1,1,1900-03-27 10:12:00,1900-03-27 10:12:00,021bc781d58bc94308ddce4208276278,12.8045
794,Hangzhou,327,3,29.888498832720146,120.52730291364412,2,2,1900-03-27 10:15:00,1900-03-27 10:18:00,43ace943ea0472e82f2d00794bd0ed9e,9.3805
942,Hangzhou,327,1,29.891707601110873,120.53714204681492,1,1,1900-03-27 10:15:00,1900-03-27 10:15:00,021bc781d58bc94308ddce4208276278,8.4872
841,Hangzhou,327,2,29.897990363169235,120.48778895483001,1,1,1900-03-27 10:16:00,1900-03-27 10:21:00,021bc781d58bc94308ddce4208276278,11.7034
935,Hangzhou,327,2,29.89277412590676,120.50466552800127,2,2,1900-03-27 10:16:00,1900-03-27 10:17:00,43ace943ea0472e82f2d00794bd0ed9e,10.6737
756,Hangzhou,327,1,30.072509725991257,120.32560560320847,1,1,1900-03-27 10:16:00,1900-03-27 10:16:00,3d786c21e492b0ef052b54aa9966310a,3.7469
759,Hangzhou,327,1,29.878831020078948,120.52890669235096,1,1,1900-03-27 10:17:00,1900-03-27 10:17:00,021bc781d58bc94308ddce4208276278,10.1028
831,Hangzhou,327,1,29.850974313180703,120.56685130942428,1,1,1900-03-27 10:17:00,1900-03-27 10:17:00,35fb31f69360b93693d5b6c780776be6,11.3835
1053,Hangzhou,327,1,29.97950658122754,119.68782315194159,1,1,1900-03-27 10:17:00,1900-03-27 10:17:00,3d786c21e492b0ef052b54aa9966310a,65.3385
944,Hangzhou,327,1,30.148284102486702,120.33993630067182,1,1,1900-03-27 10:19:00,1900-03-27 10:19:00,b661dcfbe5bade824d6bafbd62510eb1,5.898
924,Hangzhou,327,1,30.286328382311815,120.36446525966674,1,1,1900-03-27 10:20:00,1900-03-27 10:20:00,b661dcfbe5bade824d6bafbd62510eb1,21.1394
870,Hangzhou,327,1,29.893969444000742,120.51836898072499,1,1,1900-03-27 10:24:00,1900-03-27 10:24:00,021bc781d58bc94308ddce4208276278,9.5639
976,Hangzhou,327,1,30.601764292173115,122.31919600758403,1,1,1900-03-27 10:36:00,1900-03-27 10:36:00,df6b3228fdcc6c4b7961626e3af8ea31,2.5664
729,Hangzhou,327,3,30.301451556280828,121.35587107666015,1,1,1900-03-27 10:50:00,1900-03-27 10:53:00,266378813788f78f1e2445bd8e2834d4,10.7543
902,Hangzhou,327,1,30.43024310371492,122.06087448575019,1,1,1900-03-27 10:51:00,1900-03-27 10:51:00,86585e1d210ed5d29b02eec9b9c05b67,3.2976
969,Hangzhou,327,1,30.77936625328399,121.75105986046687,1,1,1900-03-27 11:12:00,1900-03-27 11:12:00,8445caf1810d5099ed6a5e0911147ed2,7.2517
806,Hangzhou,327,3,30.372680365634267,122.00902225393988,2,1,1900-03-27 11:52:00,1900-03-27 13:10:00,2ae9016c2680d35e24bec7ff033615ac,9.2071
1274,Hangzhou,327,1,30.326624167895204,121.59292039257855,1,1,1900-03-27 11:58:00,1900-03-27 11:58:00,69612324c1695e5bdaaa229216935109,11.7527
983,Hangzhou,327,1,30.748494830290916,121.88394719307219,1,1,1900-03-27 12:19:00,1900-03-27 12:19:00,8a7380983abc7a90acc5b0e147bb7a7c,3.8823
1057,Hangzhou,327,1,30.43956620179228,121.99561151542804,1,1,1900-03-27 12:43:00,1900-03-27 12:43:00,4feb80daef40cf010a88ff4053319ac8,4.2079
770,Hangzhou,327,1,30.601314369479983,121.54570731205827,1,1,1900-03-27 12:46:00,1900-03-27 12:46:00,6f3916c0fd8a299ed8c151abccf34707,6.0291
917,Hangzhou,327,2,30.76539755566767,122.08064376407374,1,1,1900-03-27 12:58:00,1900-03-27 13:03:00,82f64408204eaf2ca904383822b55d30,8.0711
800,Hangzhou,327,2,30.764129017564102,122.12787898264362,1,1,1900-03-27 13:03:00,1900-03-27 17:50:00,e5657ac75e5329424f83bdc898a80e9b,5.9375
734,Hangzhou,327,9,30.607262815680535,122.05673549039635,3,1,1900-03-27 13:06:00,1900-03-27 13:07:00,2166894176f767a355ff99deb7df6457,2.0104
875,Hangzhou,327,1,30.7546509776441,122.0426179741517,1,1,1900-03-27 13:06:00,1900-03-27 13:06:00,9d1d574badbd609d3f01737f8ce4ffa6,7.6312
809,Hangzhou,327,6,30.561809954902056,122.31106642380155,1,1,1900-03-27 13:20:00,1900-04-11 14:04:00,86200609e730a7e01b6d7f858d2c09af,2.4534
1070,Hangzhou,327,1,30.56195160977644,122.29626098816271,1,1,1900-03-27 13:22:00,1900-03-27 13:22:00,7ca690920161ab38bf99016f7a1cafb7,2.4243
1084,Hangzhou,327,1,30.076834075227865,120.20843628584358,1,1,1900-03-27 13:41:00,1900-03-27 13:41:00,3fc88094ee11ab4e1da52e83d618df8f,14.0779
715,Hangzhou,327,15,30.089050271251857,120.40289986557197,5,3,1900-03-27 13:43:00,1900-03-27 16:23:00,473d222ca7eef607f841d0c09f32b8a4,4.8523
1153,Hangzhou,327,1,30.37227072712336,122.13059458339873,1,1,1900-03-27 13:45:00,1900-03-27 13:45:00,660f87e7759d91f23e67c7b3e10d0ef6,12.5818
951,Hangzhou,327,1,30.087214259827796,120.43115982386526,1,1,1900-03-27 13:46:00,1900-03-27 13:46:00,e8d4bbacf32e1f4f9ffafe286259836f,7.5759
857,Hangzhou,327,1,30.391138582334666,121.68529509435298,1,1,1900-03-27 14:06:00,1900-03-27 14:06:00,c93869498ac1b7894d8f513b9f2c8391,4.4018
891,Hangzhou,327,2,30.643537093941582,122.39962354190568,2,1,1900-03-27 14:11:00,1900-03-27 14:14:00,11a8671c5ac0bd6e139a275405439700,2.7991
1036,Hangzhou,327,2,30.62675037399344,122.05586390718295,2,1,1900-03-27 14:39:00,1900-03-27 19:22:00,35ed4441405fcfbbc96d4dd7a7163a95,3.2997
878,Hangzhou,327,1,30.584163461579095,122.38825196374351,1,1,1900-03-27 15:24:00,1900-03-27 15:24:00,442a2403d83cc0a073db8c0e4dfa49b4,4.1609
1012,Hangzhou,327,1,30.810070143992885,121.7881927490536,1,1,1900-03-27 16:14:00,1900-03-27 16:14:00,8445caf1810d5099ed6a5e0911147ed2,9.2064
798,Hangzhou,327,1,30.61961764981576,121.89736285115065,1,1,1900-03-27 16:17:00,1900-03-27 16:17:00,5ba4ffe0ecba300e0a6162d913e002cd,2.2196
1166,Hangzhou,327,1,30.42049019239116,121.60401893479525,1,1,1900-03-27 16:49:00,1900-03-27 16:49:00,84b2c271c267bb7709ca55f125f4801c,4.6604
837,Hangzhou,327,1,30.47926035025155,121.78115284926989,1,1,1900-03-27 17:10:00,1900-03-27 17:10:00,3f0d27c22c35da8884bce8bf3e774e0e,7.9773
869,Hangzhou,327,1,30.496223624012067,121.81471413251562,1,1,1900-03-27 17:11:00,1900-03-27 17:11:00,4cbcf8ee6f6dc59473196e9f6cb10f11,4.6958
1040,Hangzhou,327,1,30.434179100975687,121.9858707735889,1,1,1900-03-28 08:25:00,1900-03-28 08:25:00,4feb80daef40cf010a88ff4053319ac8,5.2924
694,Hangzhou,328,2930,30.65227876679613,121.86923573626646,636,15,1900-03-28 06:49:00,1900-03-28 20:05:00,aaf8aaf29424a3a7e42b70d21430a2e7,0.4221
696,Hangzhou,328,639,30.600006808440117,121.65495240867506,103,9,1900-03-28 06:49:00,1900-03-28 18:10:00,c17a09b7230728c4c71588c1becb4cac,1.3657
692,Hangzhou,328,1127,30.619861501328437,121.93973710796315,318,12,1900-03-28 06:59:00,1900-04-02 13:47:00,416df98a00e8f079abf3f2a21aa1cd38,2.1207
700,Hangzhou,328,297,30.7453781079067,121.79721150722688,115,6,1900-03-28 06:59:00,1900-03-28 16:14:00,5a55732730e0befd7562cca5b39edb87,1.9719
826,Hangzhou,328,5,30.73439479358408,121.84278813119195,3,1,1900-03-28 07:00:00,1900-03-28 17:04:00,84b4f0c5bcea61d7f6e78ac7c76b446d,4.4066
735,Hangzhou,328,2,30.736287667521164,121.83426940969264,1,1,1900-03-28 07:00:00,1900-03-28 16:07:00,171f2d4b4cd4a509900cce5f76bad8e0,3.6599
769,Hangzhou,328,1,30.744013692835786,121.8455007802071,1,1,1900-03-28 07:00:00,1900-03-28 07:00:00,8445caf1810d5099ed6a5e0911147ed2,4.9546
725,Hangzhou,328,218,30.687105142513655,121.75784947165886,24,3,1900-03-28 07:05:00,1900-03-28 19:05:00,d1bb38a7ff558cc4a73a2ed232a49416,0.6395
734,Hangzhou,328,29,30.6072864543583,122.05692577018438,3,1,1900-03-28 07:14:00,1900-03-28 16:30:00,35ed4441405fcfbbc96d4dd7a7163a95,1.9873
721,Hangzhou,328,24,30.598627886563836,122.06108295238427,4,2,1900-03-28 07:14:00,1900-03-28 16:31:00,2166894176f767a355ff99deb7df6457,1.6342
690,Hangzhou,328,286,30.496582516660443,121.93162672075015,58,8,1900-03-28 07:20:00,1900-03-28 20:18:00,07085b13f70b156757f60a9daa58eebc,3.6072
757,Hangzhou,328,50,30.644230150978853,122.54181712022935,24,6,1900-03-28 07:20:00,1900-03-28 15:29:00,d7c01a21787d67f975969c7ce705a6ef,8.725
966,Hangzhou,328,2,30.622518926195625,122.6610370113384,1,1,1900-03-28 07:20:00,1900-03-28 07:28:00,f978d8100e5ed93f8c7eda73ff09596d,20.061
704,Hangzhou,328,259,30.72446161757563,121.89501787040788,85,6,1900-03-28 07:21:00,1900-03-28 19:43:00,13fa5831aa804e5cf4914c4cb4a1aee2,2.5565
918,Hangzhou,328,1,30.667747981001757,121.79484892264368,1,1,1900-03-28 07:21:00,1900-03-28 07:21:00,602fa3732e1dd0d09d9e26c8dbf10833,2.6731
1081,Hangzhou,328,1,30.607998238102383,122.59385541004791,1,1,1900-03-28 07:21:00,1900-03-28 07:21:00,099e883b280a8d18c3eced510d25713c,13.8667
1116,Hangzhou,328,1,30.609421860928705,122.64942191463022,1,1,1900-03-28 07:21:00,1900-03-28 07:21:00,099e883b280a8d18c3eced510d25713c,19.0897
718,Hangzhou,328,2,30.517659424810176,121.98748685121221,2,2,1900-03-28 07:24:00,1900-03-28 07:24:00,50970f40a4167bfc2ab38e56f5841205,3.5666
810,Hangzhou,328,1,30.52848735481032,122.00979462589383,1,1,1900-03-28 07:24:00,1900-03-28 07:24:00,3506b7c0a855074f84c1ce16cff59352,3.6279
803,Hangzhou,328,25,30.607771878340312,121.73284172148773,7,4,1900-03-28 07:25:00,1900-03-28 16:37:00,7d0977338941101b2e44b4c5b9d29b3e,2.2149
687,Hangzhou,328,313,30.671217466231106,122.1749702213742,53,6,1900-03-28 07:27:00,1900-03-29 19:37:00,15778389a219993355f405f8496cb34d,0.3203
713,Hangzhou,328,286,30.64627113153049,122.01526711048035,34,3,1900-03-28 07:27:00,1900-03-28 16:54:00,c1cf74a750d7680e1862a6181684024a,2.2323
706,Hangzhou,328,218,30.724773732716425,122.08597693532141,25,4,1900-03-28 07:27:00,1900-04-02 16:56:00,7563927c9dbb9484994ab8000115fcbe,3.6359
698,Hangzhou,328,1056,30.677610370291873,122.0814259052806,177,11,1900-03-28 07:28:00,1900-03-28 19:45:00,bfbe4573fcd0591fa4e544bcd7a9ea7c,1.7271
710,Hangzhou,328,8,30.800724068729366,121.79070726252456,5,2,1900-03-28 07:28:00,1900-03-28 16:10:00,6ea16fecec803ee9e8d195c54b70dbc9,8.1545
701,Hangzhou,328,617,30.64300568028776,121.72955002433604,68,6,1900-03-28 07:29:00,1900-04-01 15:04:00,811d6958f99eb0de70d2e97d31fb63ba,1.1991
770,Hangzhou,328,1,30.60161704424186,121.54564827725923,1,1,1900-03-28 07:29:00,1900-03-28 07:29:00,eaf3441da18952ffdcea5af2c422c87e,6.0454
1110,Hangzhou,328,1,30.793355784155786,121.79961598266497,1,1,1900-03-28 07:29:00,1900-03-28 07:29:00,84b4f0c5bcea61d7f6e78ac7c76b446d,7.31
1012,Hangzhou,328,1,30.80973316501474,121.78780902285993,1,1,1900-03-28 07:30:00,1900-03-28 07:30:00,84b4f0c5bcea61d7f6e78ac7c76b446d,9.1734
1095,Hangzhou,328,1,30.80084113237622,121.78391272612426,1,1,1900-03-28 07:30:00,1900-03-28 07:30:00,84b4f0c5bcea61d7f6e78ac7c76b446d,8.2399
691,Hangzhou,328,529,30.548633095241016,121.95530176789508,105,10,1900-03-28 07:34:00,1900-04-03 16:37:00,d011ad4ec7f23866ac0d407a1e90205c,1.1572
975,Hangzhou,328,4,30.599320451328666,122.51709172294069,2,1,1900-03-28 07:36:00,1900-03-28 07:37:00,f978d8100e5ed93f8c7eda73ff09596d,7.2424
703,Hangzhou,328,289,30.573694321087057,122.09376039251056,79,9,1900-03-28 07:37:00,1900-04-02 09:08:00,8145c666ef6fa8d9f9360da504937414,1.2472
697,Hangzhou,328,39,30.58358460401766,122.06110948966172,12,5,1900-03-28 07:37:00,1900-03-28 18:39:00,a08f29de50326dbfe377130485fdb11b,2.6993
894,Hangzhou,328,2,30.60228375898042,122.5494981379305,2,2,1900-03-28 07:37:00,1900-03-28 07:57:00,099e883b280a8d18c3eced510d25713c,9.9303
1104,Hangzhou,328,1,30.598909405883575,122.54404479837055,1,1,1900-03-28 07:37:00,1900-03-28 07:37:00,099e883b280a8d18c3eced510d25713c,9.5782
693,Hangzhou,328,259,30.541133045949298,121.79111018500001,50,5,1900-03-28 07:39:00,1900-03-28 17:17:00,762242cc92d8c1b795b2e90808a2cfd2,2.9542
805,Hangzhou,328,16,30.685617550666603,122.47387732763563,8,3,1900-03-28 07:39:00,1900-03-28 07:50:00,7c1d339c02123afb467f8bc50aace376,6.3158
745,Hangzhou,328,9,30.666079447346483,122.48122685264133,2,2,1900-03-28 07:39:00,1900-03-28 07:46:00,099e883b280a8d18c3eced510d25713c,4.7214
1063,Hangzhou,328,1,30.76327102063745,121.75900004093566,1,1,1900-03-28 07:39:00,1900-03-28 07:39:00,4adea52935b9f0b79982adafb13f6dff,5.3855
695,Hangzhou,328,33,30.71483672515581,122.11414399997045,4,3,1900-03-28 07:42:00,1900-03-28 17:19:00,ad961b3d65e2ab38976856972f9e4063,2.5506
723,Hangzhou,328,36,30.63798687385245,122.45326772584475,18,3,1900-03-28 07:43:00,1900-03-28 15:05:00,ad7e7dafa7a408fc03fbabd237a06d02,0.6724
741,Hangzhou,328,113,30.512095899380263,121.79159560890714,15,4,1900-03-28 07:44:00,1900-03-28 17:06:00,1e5d5f838e87331c4a03b18f534ece94,5.0057
711,Hangzhou,328,52,30.527486183993798,121.83107670558573,4,3,1900-03-28 07:44:00,1900-03-28 17:24:00,6be309e541725d76185724f42ec9646a,4.3591
754,Hangzhou,328,48,30.491514472020075,121.82473744196047,27,3,1900-03-28 07:44:00,1900-03-28 17:00:00,4cbcf8ee6f6dc59473196e9f6cb10f11,3.8302
752,Hangzhou,328,27,30.56228399436186,121.97447979046963,5,4,1900-03-28 07:44:00,1900-03-28 15:11:00,c403495faaec11291cb43de65771fd10,1.5533
753,Hangzhou,328,24,30.50026521464896,121.88945403291875,16,3,1900-03-28 07:44:00,1900-03-28 16:59:00,b0e86da7176cffb5efd529f030b5d16b,2.2279
732,Hangzhou,328,14,30.666774302740517,122.5213005878533,4,2,1900-03-28 07:44:00,1900-03-28 07:45:00,f978d8100e5ed93f8c7eda73ff09596d,7.6982
869,Hangzhou,328,1,30.49614201495568,121.81469937381583,1,1,1900-03-28 07:44:00,1900-03-28 07:44:00,06c0ce33bc6ea23092402dff54d5e987,4.6961
813,Hangzhou,328,4,30.642077610826885,122.5225635108753,2,2,1900-03-28 07:45:00,1900-03-28 07:46:00,099e883b280a8d18c3eced510d25713c,6.8732
934,Hangzhou,328,2,30.63988119201379,122.51375256712083,1,1,1900-03-28 07:45:00,1900-03-28 07:46:00,099e883b280a8d18c3eced510d25713c,6.0028
1013,Hangzhou,328,1,30.644937269982663,122.47788154736327,1,1,1900-03-28 07:45:00,1900-03-28 07:45:00,099e883b280a8d18c3eced510d25713c,2.8869
1077,Hangzhou,328,1,30.677654031221582,122.55436112950018,1,1,1900-03-28 07:45:00,1900-03-28 07:45:00,f978d8100e5ed93f8c7eda73ff09596d,11.0538
705,Hangzhou,328,17,30.62683634109447,122.11775625092844,2,2,1900-03-28 07:46:00,1900-03-28 16:14:00,c9cdf3dc1d3bdda04ea44a3f15e47117,4.6476
1080,Hangzhou,328,1,30.619331219139283,122.52992072270379,1,1,1900-03-28 07:51:00,1900-03-28 07:51:00,f978d8100e5ed93f8c7eda73ff09596d,7.6201
740,Hangzhou,328,26,30.60011944254483,122.0879708908604,4,3,1900-03-28 07:53:00,1900-03-28 16:25:00,4b9678299d58dee55ef070fc6b26d790,1.0701
896,Hangzhou,328,1,30.65106265379327,122.43328075669986,1,1,1900-03-28 07:53:00,1900-03-28 07:53:00,e653bb8bd0f7b94fd4395298127adc6a,2.7374
1078,Hangzhou,328,6,30.622214839462178,122.5458847162735,4,2,1900-03-28 08:00:00,1900-03-28 08:16:00,099e883b280a8d18c3eced510d25713c,9.0812
1086,Hangzhou,328,4,30.497209065816318,121.85705315244135,2,2,1900-03-28 08:03:00,1900-03-28 17:00:00,06c0ce33bc6ea23092402dff54d5e987,0.6872
1098,Hangzhou,328,1,30.503209919280557,121.85487255455234,1,1,1900-03-28 08:03:00,1900-03-28 08:03:00,4c43c02dd65f6c0ea2a39bd7355e3428,0.9072
707,Hangzhou,328,251,30.633505217074415,122.20162632373841,44,5,1900-03-28 08:04:00,1900-03-28 19:08:00,73908603a3544f655067d08fb0103c03,1.1676
1120,Hangzhou,328,1,30.708590910911827,121.94180129611672,1,1,1900-03-28 08:05:00,1900-03-28 08:05:00,8cf270752fd1151ab93d9e5b838ec3a8,3.3706
800,Hangzhou,328,4,30.763591231423778,122.12780518914482,1,1,1900-03-28 08:06:00,1900-03-28 13:50:00,31aacdf348cc40bc622f71bd43a86b33,5.8775
728,Hangzhou,328,130,30.616318171456584,121.40174981935115,41,6,1900-03-28 08:11:00,1900-03-28 09:19:00,bad37370a2095381087f05861439a8c9,1.0821
688,Hangzhou,328,372,30.448946526331575,121.56446240586064,184,12,1900-03-28 08:15:00,1900-03-28 14:10:00,e81e568929f22de8eae49b3b3965fff6,1.5692
836,Hangzhou,328,2,30.62597280744013,121.21701630978671,2,1,1900-03-28 08:16:00,1900-03-28 08:24:00,f8de9168d15a12376a38328650989826,17.2869
755,Hangzhou,328,9,30.61408216623157,121.45296692250102,7,2,1900-03-28 08:19:00,1900-03-28 08:34:00,f65e92a2b734db39eb42a2f39f4bb71c,5.4433
714,Hangzhou,328,46,30.462146376695983,121.74918454307392,24,4,1900-03-28 08:20:00,1900-03-28 17:59:00,8314e699a3719e11f50f10415beb6217,9.7225
709,Hangzhou,328,160,30.476883960394314,122.06219631179712,81,6,1900-03-28 08:21:00,1900-03-29 13:55:00,2ae9016c2680d35e24bec7ff033615ac,3.6608
702,Hangzhou,328,144,30.604542620264038,122.36407311390394,65,8,1900-03-28 08:21:00,1900-03-28 18:31:00,e7a4919c7abdfef0b6f10cc8ef06ffe8,2.7592
787,Hangzhou,328,4,30.641811802011283,121.21993853233843,3,1,1900-03-28 08:21:00,1900-03-28 08:32:00,ba25d245b902d2d267f1a13a66513182,17.3127
846,Hangzhou,328,1,30.612948388560916,122.41348934032669,1,1,1900-03-28 08:21:00,1900-03-28 08:21:00,15ca989f302434ff83997bb19b057bdd,2.8655
708,Hangzhou,328,10,30.66388539138423,121.25313232396022,9,1,1900-03-28 08:22:00,1900-03-28 08:34:00,53c158a3ebbb618e6bc7969ecf60c70f,15.0744
781,Hangzhou,328,3,30.67265848491802,121.30121961146274,3,1,1900-03-28 08:22:00,1900-03-28 08:30:00,f8de9168d15a12376a38328650989826,11.6317
982,Hangzhou,328,1,30.673974850457437,121.19679689112063,1,1,1900-03-28 08:22:00,1900-03-28 08:22:00,ba25d245b902d2d267f1a13a66513182,20.4768
730,Hangzhou,328,13,30.42607060894074,122.00870475268104,10,2,1900-03-28 08:25:00,1900-03-28 13:16:00,8afdbe8effa010db6260c94491efbd85,3.9498
856,Hangzhou,328,1,30.45909079582529,121.6634817361132,1,1,1900-03-28 08:25:00,1900-03-28 08:25:00,6565a4aa623ac7781522300e2bb11b4f,4.5756
1023,Hangzhou,328,1,30.442573811058427,122.00020147105225,1,1,1900-03-28 08:25:00,1900-03-28 08:25:00,d84f22f4e084fed24d3464b313c1e01f,3.6845
945,Hangzhou,328,2,30.455091421426847,121.65002180193548,1,1,1900-03-28 08:26:00,1900-03-28 08:38:00,1958f303beb8591f6cdf67c98ba6be1c,4.0193
727,Hangzhou,328,1,30.400469684718527,121.99361909096099,1,1,1900-03-28 08:26:00,1900-03-28 08:26:00,4feb80daef40cf010a88ff4053319ac8,7.0762
746,Hangzhou,328,1,30.427480781652356,122.03159322543378,1,1,1900-03-28 08:26:00,1900-03-28 08:26:00,ab44f3ebc8175bc890992ae351336dfe,2.762
1087,Hangzhou,328,1,30.493440840454603,121.40467317718746,1,1,1900-03-28 08:26:00,1900-03-28 08:26:00,87d4e6ee9265b7e4385f61030bb4b08a,11.1519
965,Hangzhou,328,1,30.44878529668392,121.68064610392972,1,1,1900-03-28 08:27:00,1900-03-28 08:27:00,d694a308f4484b7985a22a13cc2113f0,4.2674
933,Hangzhou,328,2,30.44954773510797,121.44244068986376,2,2,1900-03-28 08:28:00,1900-03-28 08:33:00,3f8d1c10482f684725ac03a6467a5c86,6.7311
1089,Hangzhou,328,1,30.44947823326212,121.49120343385843,1,1,1900-03-28 08:28:00,1900-03-28 08:28:00,37b67ecb165d17a4035854cd20f424c2,2.1325
941,Hangzhou,328,1,30.58929903876,121.40548490567406,1,1,1900-03-28 08:29:00,1900-03-28 08:29:00,f8de9168d15a12376a38328650989826,2.2096
888,Hangzhou,328,2,30.617240331438232,122.40734234187825,1,1,1900-03-28 08:30:00,1900-03-28 14:08:00,89f00848b44bce7b64beec8fd0ccd305,2.172
1076,Hangzhou,328,1,30.649899748304577,121.29467658790415,1,1,1900-03-28 08:30:00,1900-03-28 08:30:00,ba25d245b902d2d267f1a13a66513182,10.8139
816,Hangzhou,328,1,30.66329139151019,121.28405032407963,1,1,1900-03-28 08:31:00,1900-03-28 08:31:00,f8de9168d15a12376a38328650989826,12.4067
791,Hangzhou,328,14,30.4715379695725,121.72015619737009,2,1,1900-03-28 08:32:00,1900-03-28 08:52:00,6565a4aa623ac7781522300e2bb11b4f,8.7171
1007,Hangzhou,328,1,30.625780450837322,121.44382800764085,1,1,1900-03-28 08:32:00,1900-03-28 08:32:00,38473d7fe6279f4ba4c0f48625a52002,4.9525
785,Hangzhou,328,12,30.644474632618437,121.40076089186046,2,2,1900-03-28 08:33:00,1900-03-28 08:39:00,38473d7fe6279f4ba4c0f48625a52002,4.1113
892,Hangzhou,328,3,30.647759645393744,121.40772822803704,1,1,1900-03-28 08:33:00,1900-03-28 08:38:00,53c158a3ebbb618e6bc7969ecf60c70f,4.5841
851,Hangzhou,328,1,30.451214698702376,121.46254203893174,1,1,1900-03-28 08:33:00,1900-03-28 08:33:00,87d4e6ee9265b7e4385f61030bb4b08a,4.7922
751,Hangzhou,328,3,30.3974649662476,121.49344183665478,3,1,1900-03-28 08:35:00,1900-03-28 08:40:00,a1e945745383875d75e2cc69202a3065,6.6878
1112,Hangzhou,328,2,30.397957583355094,121.46890303852676,1,1,1900-03-28 08:35:00,1900-03-28 08:36:00,64b46e0b1d11bc9136d2627937693b45,7.6241
804,Hangzhou,328,1,30.666969683937293,121.2247646271587,1,1,1900-03-28 08:36:00,1900-03-28 08:36:00,ba25d245b902d2d267f1a13a66513182,17.7023
1042,Hangzhou,328,1,30.31422840214371,121.39779562310109,1,1,1900-03-28 08:36:00,1900-03-28 08:36:00,027edd1d18d669adf178cc55bd7ce643,15.004
772,Hangzhou,328,31,30.398048253028975,122.02581686078402,11,2,1900-03-28 08:37:00,1900-03-29 13:17:00,dc5ade074ac150d59421dafd1bbf6025,6.0822
750,Hangzhou,328,7,30.35797376907999,122.1105986536147,7,3,1900-03-28 08:37:00,1900-03-28 17:48:00,966f59fd7c71eb5d111df2a1079d6eaf,12.5846
760,Hangzhou,328,3,30.3930057300507,121.27757617445319,1,1,1900-03-28 08:37:00,1900-03-28 09:02:00,320201df63f1cb960fdc9ff46fe93de9,14.8229
788,Hangzhou,328,3,30.386793974421764,122.10334018451552,1,1,1900-03-28 08:37:00,1900-03-28 13:58:00,a6735d3e2e631d437585b2cb351863a9,9.6147
939,Hangzhou,328,2,30.405942249373567,122.08431868031303,1,1,1900-03-28 08:37:00,1900-03-28 08:44:00,ab44f3ebc8175bc890992ae351336dfe,6.8116
739,Hangzhou,328,2,30.41592002285215,122.08030431397933,2,1,1900-03-28 08:37:00,1900-03-28 13:57:00,a6735d3e2e631d437585b2cb351863a9,5.7419
913,Hangzhou,328,2,30.384849754440552,121.34725445578579,1,1,1900-03-28 08:38:00,1900-03-28 08:44:00,70561b0ac2913582b971d2984be4cced,16.4023
